Violation;status;TransportationDate;order No;Wave;order_status_name;order_kind;ReasonCode;PickUp;Customer;SAP Route;Route;Shipment;Customer No;udf_sequencenumber;Customer Name;Zipcode;City;TW From;TW Till;ETA;PromisedTime;RCE;Distance;udf_DeleteFromDB
;;09-11;929989;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH131;DKH131;12083584;26943;18;Netto Frederikshavn;9990;Frederikshavn;00:01;10:30;09:37;10:00;1.91;114.63;
;;09-11;930412;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH113;DKH113;12083600;13313;16;Min Købmand Havndal;8970;Havndal;06:00;10:45;09:39;10:15;1.00;31.22;
;;09-11;930128;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH124;DKH124;12083597;2113;17;Superbrugsen Assentoft;8960;Randers Sø;00:01;10:30;09:39;10:00;2.00;38.64;
;;09-11;930366;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH144;DKH144;12083579;10545;14;Dagli' Brugsen Viborg;8800;Viborg;06:00;11:00;09:39;10:30;1.00;36.37;
;;09-11;930454;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH080;DKH080;12083589;13406;23;Min Købmand Thorsminde;6990;Ulfborg;06:30;11:30;09:40;11:00;4.08;132.05;
;;09-11;930168;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH103;DKH103;12083604;7198;15;Superbrugsen Kongerslev;9293;Kongerslev;00:01;10:30;09:41;10:00;1.52;40.42;
;;09-11;930659;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH043;DKH043;12083605;26833;16;DagliBrugsen Store Ajstrup;9240;Nibe;07:00;11:10;09:42;10:40;1.00;47.40;
;;09-11;930360;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH112;DKH112;12083575;2837;19;Dagli' Brugsen Virklund;8600;Silkeborg;06:00;10:45;09:43;10:15;0.52;83.31;
;;09-11;2046876716;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH120;DKH120;12083578;26322;;Letkøb Junget;7870;Roslev;07:00;10:00;09:44;09:30;0.52;52.75;
;;09-11;930689;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH071;DKH071;12083591;13520;14;Min Købmand Astrup;6900;Skjern;07:30;10:15;09:44;09:45;1.00;121.00;
;;09-11;930477;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH082;DKH082;12083560;26459;17;Min Købmand Kølkær;7400;Herning;07:00;11:30;09:45;11:00;3.06;95.81;
;;09-11;930702;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH031;DKH031;12083596;23550;18;Min Købmand Balle;8444;Balle;08:30;10:40;09:45;10:10;1.52;87.94;
;;09-11;930032;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH092;DKH092;12083588;5514;19;Dagli' Brugsen Tim;6980;Tim;00:01;12:30;09:46;12:00;1.00;119.98;
;;09-11;930607;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH020;DKH020;12083595;7152;21;Dagli' Brugsen Overlade;9670;Løgstør;07:00;10:15;09:50;09:45;1.00;47.16;
;;09-11;930617;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH124;DKH124;12083597;21532;18;Kiwi Assentoft 144;8960;Randers Sø;07:00;11:00;09:51;10:30;2.00;38.90;
;;09-11;929967;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH111;DKH111;12083582;25773;20;Min Købmand Ørding;7990;Øster Assels;00:01;11:30;09:51;11:00;0.52;83.65;
;;09-11;930481;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH001;DKH001;12083561;27012;15;Netto Vestergade Holstebro;7500;Holstebro;07:00;10:30;09:52;10:00;2.00;88.52;
;;09-11;929771;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH014;DKH014;12083609;24628;27;Bøgeskovskolen;8850;Bjerringbro;00:00;12:00;09:52;23:59;0.52;38.99;
;;09-11;930630;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH073;DKH073;12083599;11777;12;Netto Nørresundby;9400;Nørresundby;07:00;10:10;09:53;09:40;1.00;56.77;
;;09-11;930679;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH083;DKH083;12083619;10515;14;Min Købmand Frederiks;7470;Karup;07:00;11:00;09:53;10:30;1.77;56.17;
;;09-11;929949;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH143;DKH143;12083580;15361;14;Netto Thisted;7700;Thisted;00:01;11:00;09:54;10:30;2.42;104.85;
;;09-11;930645;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH023;DKH023;12083601;13416;16;Min Købmand Hjortshøj;8530;Hjortshøj;07:00;10:50;09:54;10:20;2.00;68.47;
;;09-11;930130;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH133;DKH133;12083598;27361;16;Fakta Kastetvej Ålborg;9000;Ålborg;00:01;10:30;09:55;10:00;1.52;54.97;
;;09-11;930244;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH123;DKH123;12083618;25599;8;Fakta Viborgvej;8600;Silkeborg;00:01;12:30;09:56;12:00;1.00;78.07;
;;09-11;930529;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;14417;12;Rema 1000 Vejgård;9000;Ålborg;06:30;10:35;09:56;10:05;2.84;54.01;
;;09-11;930669;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH042;DKH042;12083616;74116;11;Netto Støvring 426;9530;Støvring;07:00;10:30;09:57;10:00;1.00;30.05;
;;09-11;930552;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH143;DKH143;12083580;23539;13;Fakta Thisted;7700;Thisted;07:00;12:30;09:57;12:00;1.52;103.75;
;;09-11;929792;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH001;DKH001;12083561;11854;16;Fakta Vestergade Holstebro;7500;Holstebro;00:01;10:30;10:00;10:00;1.52;88.52;
;;09-11;930556;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH063;DKH063;12083581;13374;16;Min Købmand Vammen;8830;Tjele;07:00;11:30;10:01;11:00;1.00;19.79;
;;09-11;930701;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH151;DKH151;12083593;21654;17;Letkøb Manna;9700;Brønderslev;08:00;11:00;10:01;10:30;0.52;89.22;
;;09-11;930092;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH060;DKH060;12083594;2410;19;Dagli' Brugsen Fårvang;8882;Fårvang;00:01;11:00;10:01;10:30;1.52;62.81;
;;09-11;930660;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH043;DKH043;12083605;18827;17;Min Købmand Vegger;9240;Nibe;07:00;11:30;10:02;11:00;1.77;35.83;
;;09-11;930636;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH113;DKH113;12083600;23762;17;Spar Ø.Tørslev;8983;Gjerlev J;07:00;10:30;10:03;10:00;1.52;30.01;
;;09-11;930593;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH071;DKH071;12083591;26299;15;Rækker Mølle Købmænd;6900;Skjern;07:00;12:30;10:04;12:00;1.00;122.35;
;;09-11;930534;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH021;DKH021;12083573;2872;22;Dagli' Brugsen Ørum Djursland;8586;Ørum Djurs;07:00;11:30;10:04;11:00;1.00;73.02;
;;09-11;930400;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH031;DKH031;12083596;2240;19;Dagli' Brugsen Dybvang;8570;Trustrup;06:00;11:30;10:04;11:00;1.56;82.15;
;;09-11;930579;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH051;DKH051;12083587;26429;15;KIWI Skive 201;7800;Skive;07:00;10:30;10:04;10:00;3.83;50.52;
;;09-11;930571;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH131;DKH131;12083584;21557;19;Min Købmand  Sæby;9300;Sæby;07:00;10:45;10:05;10:15;2.54;106.51;
;;09-11;930644;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH023;DKH023;12083601;2398;15;Dagli' Brugsen Hjortshøj;8530;Hjortshøj;07:00;10:40;10:06;10:10;1.00;60.67;
;;09-11;930417;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH103;DKH103;12083604;7072;16;Dagli' Brugsen Gudumholm;9280;Storvorde;06:00;11:35;10:06;11:05;1.00;57.80;
;;09-11;930631;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH073;DKH073;12083599;14421;13;Rema 1000 Nørresundby;9400;Nørresundby;07:00;10:25;10:06;09:55;1.52;55.51;
;;09-11;930625;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH133;DKH133;12083598;15544;17;Fakta Sjællandsgade Ålborg;9000;Aalborg;07:00;11:00;10:08;10:30;1.52;53.07;
;;09-11;929840;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH102;DKH102;12083567;23460;17;Superbrugsen Kolt;8361;Hasselager;00:01;10:30;10:08;10:00;1.52;74.32;
;;09-11;929772;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH014;DKH014;12083609;24570;28;Tungelundskolen;8881;Thorsø;00:00;12:00;10:09;23:59;0.52;53.52;
;;09-11;930478;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH082;DKH082;12083560;23427;18;Fakta Hammerum;7400;Herning;07:00;11:30;10:10;11:00;1.00;87.49;
;;09-11;930254;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH083;DKH083;12083619;5118;15;Dagli' Brugsen Frederiks;7470;Karup J;00:01;11:30;10:10;11:00;2.00;56.06;
;;09-11;930352;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;22049;13;Min Købmand Aalborg;9000;Aalborg;06:00;10:55;10:12;10:25;2.45;54.66;
;;09-11;929682;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH001;DKH001;12083561;50470;17;Fakta Holstebro;7500;Holstebro;00:00;10:00;10:12;09:30;1.52;88.28;
;;09-11;930430;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH020;DKH020;12083595;13308;22;Min Købmand Vester Hornum;9640;Farsø;06:15;10:15;10:13;09:45;1.00;39.94;
;;09-11;929841;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;27331;18;Fakta Kolt;8361;Hasselager;00:01;10:45;10:13;10:15;1.00;74.11;
;;09-11;930618;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH124;DKH124;12083597;27013;19;Spar Ørsted;8960;Ørsted;07:00;11:00;10:16;10:30;3.00;37.84;
;;09-11;930680;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH083;DKH083;12083619;27103;16;Skelhøje Købmandsgård Aps;7470;Karup J;07:00;12:30;10:18;12:00;1.00;52.21;
;;09-11;930169;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH103;DKH103;12083604;14420;17;Rema 1000 Storvorde;9280;Storvorde;00:01;11:00;10:19;10:30;5.10;62.08;
;;09-11;930084;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH151;DKH151;12083593;23409;18;Fakta  Aalborgvej Brønderslev;9700;Brønderslev;00:01;11:00;10:19;10:30;1.00;82.05;
;;09-11;930549;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH144;DKH144;12083579;15262;15;Rema 1000 Stoholm;7850;Stoholm;07:00;11:15;10:20;10:45;2.36;56.64;
;;09-11;930637;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH113;DKH113;12083600;26845;18;Dagli' Brugsen Gjerlev;8983;Gjerlev J;07:00;11:45;10:21;11:15;1.00;26.08;
;;09-11;930594;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH071;DKH071;12083591;12385;16;Dagli' Brugsen Lem;6940;Lem St.;07:00;11:30;10:22;11:00;1.00;131.90;
;;09-11;929773;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH014;DKH014;12083609;24569;29;Lilleåskolen;8870;Langå;00:00;12:00;10:24;20:00;0.52;43.17;
;;09-11;930632;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH073;DKH073;12083599;21947;15;Min Købmand Skansevej;9400;Nørresundby;07:00;10:40;10:24;10:10;1.39;55.99;
;;09-11;929950;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH143;DKH143;12083580;27328;15;Fakta Thisted;7700;Thisted;00:01;11:00;10:26;10:30;1.52;104.54;
;;09-11;930353;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;13352;14;Spar Årestrupvej Ålborg;9000;Ålborg;06:00;11:15;10:26;10:45;5.47;55.97;
;;09-11;930110;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH020;DKH020;12083595;50492;24;Dagli' Brugsen Hornum;9600;Års;00:01;10:30;10:27;10:00;1.00;37.81;
;;09-11;929957;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH063;DKH063;12083581;5636;17;Dagli' Brugsen Ørum;8830;Tjele;00:01;12:25;10:31;11:55;2.00;23.85;
;;09-11;929747;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH111;DKH111;12083582;22667;22;Daglibrugsen Oddense;7860;Spøttrup;06:30;13:00;10:32;12:30;1.00;63.78;
;;09-11;929758;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH133;DKH133;12083598;27571;18;Fakta Alexander Foss Gade Ålborg;9000;Ålborg;00:00;11:00;10:33;10:30;1.00;52.53;
;;09-11;930401;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH031;DKH031;12083596;26692;20;Dagli' Brugsen Nimtofte;8581;Nimtofte;06:00;11:30;10:35;11:00;1.52;67.69;
;;09-11;930619;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH124;DKH124;12083597;21858;20;Letkøb Ørsted;8950;Ørsted;07:00;11:20;10:37;10:50;2.54;55.55;
;;09-11;930426;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH123;DKH123;12083618;27210;9;Netto Nordre Højmarksvej Silkeborg;8600;Silkeborg;06:00;10:30;10:38;10:00;4.52;67.94;
;;09-11;929873;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH021;DKH021;12083573;2096;23;Dagli' Brugsen Allingåbro;8961;Allingåbro;00:01;12:30;10:39;12:00;2.00;51.91;
;;09-11;930131;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH073;DKH073;12083599;26147;14;Fakta Sønderport;9400;Nørresundby;00:01;11:00;10:42;10:30;2.39;55.36;
;;09-11;930170;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH103;DKH103;12083604;26815;18;Dagli' Brugsen Storvorde;9280;Storvorde;00:01;11:30;10:44;11:00;0.52;61.82;
;;09-11;930517;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;14385;19;Rema 1000 Stautrup;8260;Viby J;07:00;11:00;10:45;10:30;2.26;74.20;
;;09-11;930518;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;27061;20;Fakta Stavtrup;8260;Viby J;07:00;11:00;10:46;10:30;1.42;74.20;
;;09-11;930446;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH120;DKH120;12083578;5415;26;Dagli' Brugsen Alfa Højslev;7840;Højslev;06:30;12:30;10:47;12:00;1.00;45.70;
;;09-11;929968;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH111;DKH111;12083582;5037;23;Dagli' Brugsen Balling;7860;Spøttrup;00:01;11:00;10:47;10:30;1.00;61.72;
;;09-11;930608;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH020;DKH020;12083595;14461;25;Rema 1000 Års;9600;Års;07:00;11:30;10:51;11:00;4.68;28.59;
;;09-11;929774;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH014;DKH014;12083609;24636;30;Nørreå Skolen;8850;Bjerringbro;00:00;12:00;10:53;23:59;0.52;25.65;
;;09-11;930646;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH023;DKH023;12083601;21641;17;Rema 1000 Søften;8382;Hinnerup;07:00;11:30;10:57;11:00;3.62;58.94;
;;09-11;929864;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;15382;15;Coop Ålborg;9200;Ålborg Sv.;00:01;12:30;10:58;12:00;0.52;48.50;
;;09-11;930372;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH063;DKH063;12083581;5160;18;Dagli' Brugsen Hammershøj;8830;Tjele;06:00;11:10;10:59;10:40;2.00;20.52;
;;09-11;930063;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH071;DKH071;12083591;5143;17;DagliBrugsen Grønbjerg;6971;Spjald;00:01;11:15;10:59;10:45;1.00;110.51;
;;09-11;930171;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH103;DKH103;12083604;7130;20;Dagli' Brugsen Mou;9280;Storvorde;00:01;11:45;10:59;11:15;1.00;70.22;
;;09-11;930413;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH113;DKH113;12083600;11459;19;KT Food Fårup;8990;Fårup;06:00;12:30;10:59;12:00;1.52;12.18;
;;09-11;930471;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH111;DKH111;12083582;22328;24;Min Købmand Ramsing;7860;Spøttrup;06:45;11:30;11:02;11:00;1.00;64.16;
;;09-11;929940;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH120;DKH120;12083578;5299;27;Dagli' Brugsen Løgstrup;8831;Løgstrup;00:01;12:30;11:10;12:00;1.00;41.67;
;;09-11;930519;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;25877;21;KIWI Grøfthøj 185;8260;Viby J;07:00;11:15;11:10;10:45;1.00;78.52;
;;09-11;930685;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH144;DKH144;12083579;21277;16;Min Købmand Vridsted;7800;Skive;07:30;12:00;11:11;11:30;3.31;63.79;
;;09-11;930093;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH060;DKH060;12083594;12382;21;LokalBrugsen Rødding;8830;Tjele;00:01;12:00;11:13;11:30;1.00;28.71;
;;09-11;930560;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH111;DKH111;12083582;12386;25;Dagli' Brugsen Rødding;7860;Spøttrup;07:00;12:30;11:17;12:00;1.52;67.71;
;;09-11;930373;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH063;DKH063;12083581;26668;19;Dagli' Brugsen Bjerregrav;8920;Randers Nv;06:00;12:00;11:19;11:30;1.00;23.60;
;;09-11;930699;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH102;DKH102;12083567;23719;22;DS Terminal Vest;8270;Højbjerg;08:00;12:30;11:25;12:00;0.39;79.57;
;;09-11;930675;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH123;DKH123;12083618;13496;11;Min Købmand Kjellerup;8620;Kjellerup;11:30;12:00;11:27;11:30;1.00;55.25;
;;09-11;930686;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH144;DKH144;12083579;60232;17;Købmand Højbjerg Skive;7800;Skive;07:30;12:30;11:29;12:00;1.46;52.06;
;;09-11;930464;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH103;DKH103;12083604;27544;21;Letkøb, Fjellerad;9260;Gistrup;06:30;12:15;11:32;11:45;1.00;40.79;
;;09-11;2047134425;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH092;DKH092;12083588;24394;;Mejrup Skole;7500;Holstebro;00:00;12:00;11:33;23:00;1.00;83.73;
;;09-11;930530;2;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH094;DKH094;12083572;791;16;Aldi Haverslev K.S.;9610;Nørager;02:30;12:30;11:37;12:00;1.54;20.63;
;;09-11;930561;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH111;DKH111;12083582;5285;26;Dagli' Brugsen Lihme;7860;Spøttrup;07:00;12:30;11:37;12:00;1.00;69.93;
;;09-11;930245;1;PlanningComplete;Delivery;1;T100;Hobro Mejericenter;DKH123;DKH123;12083618;16737;10;Netto Kjellerup;8620;Kjellerup;11:00;11:30;11:44;11:00;1.42;54.45;
;;09-11;930402;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH031;DKH031;12083596;73890;21;Netto Auning;8963;Auning;06:00;11:30;11:52;11:00;2.88;53.70;
;;09-11;930610;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH020;DKH020;12083595;27554;27;Min Købmand Rørbæk;9500;Hobro;07:00;12:30;12:41;12:00;3.31;12.18;
;;09-11;929708;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24450;1;Vestfjendsskolen;7800;Skive;00:00;12:00;12:47;23:00;0.52;63.81;
;;09-11;2046543733;1;PlanningComplete;Rush;0;T100;Hobro Mejericenter;DKRUS1;DKH602;12083901;3266;;Føtex Frederikshavn;9900;Frederikshavn;00:00;00:30;12:49;00:00;2.26;117.38;
;;09-11;929709;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24407;2;Haderup Skole;7540;Haderup;00:00;12:00;13:01;23:00;0.52;66.00;
;;09-11;2047076316;1;PlanningComplete;Rush;0;T100;Hobro Mejericenter;DKRUS1;DKH601;12083902;60035;;Bilka Tilst;8381;Tilst;00:00;00:30;13:02;00:00;2.84;64.34;
;;09-11;2046944198;1;PlanningComplete;Rush;0;T100;Hobro Mejericenter;DKRUS1;DKH601;12083902;736;;Føtex Egå;8250;Egå;00:00;00:30;13:35;00:00;1.52;68.37;
;;09-11;929711;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24408;4;Vinding Skole;7550;Sørvad;00:00;12:00;13:35;23:00;0.52;96.22;
;;09-11;929712;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24400;5;Nr. Felding Skole;7500;Holstebro;00:00;12:00;13:48;23:00;0.52;93.42;
;;09-11;929713;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24392;6;Idom-Råsted Skole;7500;Holstebro;00:00;12:00;14:04;23:00;0.52;99.01;
;;09-11;930502;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH052;DKH052;12083565;4566;14;Netto Veri Centret;8240;Risskov;07:00;10:30;14:10;10:00;2.42;65.47;
;;09-11;930340;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH052;DKH052;12083565;14921;15;Rema 1000 Vejlby Risskov;8240;Risskov;06:00;11:00;14:14;10:30;2.39;64.61;
;;09-11;929714;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24390;7;Halgård Skole;7500;Holstebro;00:00;12:00;14:26;23:00;1.00;89.26;
;;09-11;930503;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH052;DKH052;12083565;13453;16;Min Købmand Risskov;8240;Risskov;07:00;10:30;14:30;10:00;1.00;68.33;
;;09-11;929715;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24401;8;Tvis Skole;7500;Holstebro;00:00;12:00;14:41;23:00;1.00;89.95;
;;09-11;929819;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH052;DKH052;12083565;25991;17;Fakta Q Risskov;8240;Risskov;00:01;12:30;14:42;12:00;1.00;67.09;
;;09-11;930505;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH052;DKH052;12083565;4544;19;Netto Risskov;8240;Risskov;07:00;11:30;14:56;11:00;1.42;65.14;
;;09-11;929717;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24405;10;Skave Skole;7500;Holstebro;00:00;12:00;15:07;23:00;0.52;76.39;
;;09-11;929718;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24386;11;Borbjerg Skole;7500;Holstebro;00:00;12:00;15:21;23:00;0.52;80.50;
;;09-11;929719;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24460;12;Margrethe Reedtz Skolen;7830;Vinderup;00:00;12:00;15:36;23:00;0.52;79.76;
;;09-11;929720;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24459;13;Sevel Skole;7830;Vinderup;00:00;12:00;15:55;23:00;0.52;69.32;
;;09-11;929721;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24458;14;Vinderup Skole;7830;Vinderup;00:00;12:00;16:12;23:00;0.52;72.36;
;;09-11;929722;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24457;15;Ejsing Friskole;7830;Vinderup;00:00;12:00;16:23;23:00;0.52;72.06;
;;09-11;929723;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24409;16;Hjerm Skole;7560;Hjerm;00:00;12:00;16:49;23:00;0.52;90.07;
;;09-11;929724;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24414;17;Langhøjskolen;7600;Struer;00:00;12:00;17:11;23:00;0.52;102.30;
;;09-11;929725;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24397;18;Naur-Sir Skole;7500;Holstebro;00:00;12:00;17:26;23:00;0.52;96.55;
;;09-11;929726;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24385;19;Ellebækskolen;7500;Holstebro;00:00;12:00;17:39;23:00;1.00;92.29;
;;09-11;929727;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24395;20;Birkelundskolen;7500;Holstebro;00:00;12:00;17:51;23:00;0.52;91.11;
;;09-11;929728;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24404;21;Den Kristne Friskole Holstebro;7500;Holstebro;00:00;12:00;18:02;23:00;0.52;90.87;
;;09-11;929729;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24388;22;Sct. Jørgens Skole;7500;Holstebro;00:00;12:00;18:15;23:00;0.52;90.42;
;;09-11;929730;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24396;23;Storåskolen;7500;Holstebro;00:00;12:00;18:26;23:00;0.52;90.35;
;;09-11;929731;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24389;24;Sønderlandsskolen Mellemtrin;7500;Holstebro;00:00;12:00;18:37;23:00;1.00;90.00;
;;09-11;929732;1;PlanningComplete;Delivery;0;T100;Hobro Mejericenter;DKH012;DKH012;12083570;24387;25;Balletskolen;7500;Holstebro;00:00;12:00;18:49;23:00;0.52;89.08;
